CUR,CLT,5
CUR,FRA,4
CUR,AZS,0
CUU,MEX,264
CUU,MTY,79
CUU,DFW,58
CUU,GDL,53
CUU,QRO,37
CUU,HMO,37
CUU,IAH,29
CUU,CJS,29
CUU,PHX,29
CUU,TIJ,29
CUU,CUL,29
CUU,CUN,17
CUU,LMM,13
CUU,LAP,13
CUU,MID,8
CUU,MXL,8
CUU,DEN,5
CUZ,LIM,922
CUZ,AQP,66
CUZ,JUL,41
CUZ,LPB,38
CUZ,PEM,37
CUZ,BOG,29
CUZ,SCL,12
CUZ,VVI,12
CUZ,IQT,0
CUZ,TRU,0
CUZ,PIO,0
CVG,ORD,458
CVG,CLT,243
CVG,EWR,210
CVG,LGA,193
CVG,ATL,188
CVG,PHL,157
CVG,BWI,145
CVG,DFW,144
CVG,DCA,136
CVG,DTW,134
CVG,MCO,130
CVG,DEN,129
CVG,MSP,126
CVG,IAH,118
CVG,MDW,102
CVG,BOS,99
CVG,MIA,96
CVG,JFK,86
CVG,FLL,84
CVG,IAD,80
CVG,YYZ,78
CVG,PHX,68
CVM,MEX,62
CVN,DFW,87
CVQ,PER,49
CVQ,MJK,0
CVU,HOR,12
CVU,FLW,12
CVU,PDL,0
CWA,ORD,153
CWA,MSP,54
CWA,DTW,50
CWB,GRU,442
CWB,CGH,441
CWB,SDU,226
CWB,VCP,212
CWB,POA,206
CWB,BSB,105
CWB,IGU,104
CWB,MGF,76
CWB,LDB,71
CWB,CAC,66
CWB,GIG,60
CWB,EZE,29
CWB,PNG,28
CWB,CNF,25
CWB,CGR,23
CWB,PTO,22
CWB,RAO,22
CWB,LAJ,18
CWB,TOW,18
CWB,CBW,16
CWB,PVI,12
CWB,GGH,12
CWC,KBP,29
CWC,Bergamo,0
CWJ,KMG,92
CWJ,DLU,0
CWJ,CTU,0
CWL,AMS,81
CWL,DUB,77
CWL,EDI,73
CWL,VLY,40
CWL,CDG,33
CWL,BHD,29
CWL,DOH,21
CWL,Tees Valley,15
CWL,ALC,13
CWL,JER,12
CWL,MLA,8
CWL,NCL,7
CWL,ORK,6
CWL,GVA,5
CWL,CMF,5
CWL,GLA,2
CWL,DBV,0
CWL,HRG,0
CWL,AGP,0
CWL,BCN,0
CWL,FAO,0
CWL,PMI,0
CXB,DAC,307
CXH,YWH,354
CXH,ZNA,164
CXH,LKE,20
CXH,YVR,19
CXI,NAN,4
CXI,HNL,4
CXJ,CGH,49
CXJ,VCP,26
CXR,SGN,393
CXR,ICN,373
CXR,HAN,328
CXR,DAD,83
CXR,CAN,66
CXR,Haiphong,58
CXR,VII,37
CXR,KUL,29
CXR,TAE,29
CXR,OVB,25
CXR,PUS,18
CXR,MFM,16
CXR,Don Muang,16
CXR,BKK,16
CXR,THD,16
CXR,HKG,16
CXR,VCA,16
CXR,VKO,15
CXR,TPE,12
CXR,NNG,11
CXR,TSN,10
CXR,CTU,9
CYB,GCM,122
CYB,LYB,33
CYB,MIA,0
CYD,BCV,87
CYF,KPN,83
CYF,BET,75
CYI,MZG,29
CYI,KNH,29
CYO,VRA,28
CYO,YYZ,8
CYO,HAV,8
CYO,YUL,8
CYO,Malpensa,4
CYO,Fiumicino,4
CYP,CEB,13
CYP,CRK,12
CYS,DFW,29
CYU,PPS,29
CYX,YKS,26
CYZ,MNL,29
CZH,SPR,290
CZH,ORZ,0
CZL,ALG,170
CZL,IST,42
CZL,MRS,29
CZL,ORN,20
CZL,LYS,17
CZL,CDG,16
CZL,BSL,13
CZL,NCE,13
CZL,Orly,13
CZL,OGX,9
CZL,AZR,8
CZL,TIN,8
CZL,LIL,8
CZL,TUN,8
CZL,CBH,5
CZL,SXB,5
CZL,HME,4
CZL,GHA,4
CZL,ETZ,4
CZL,MED,2
CZL,BJA,2
CZL,CRL,0
CZM,CUN,100
CZM,MEX,41
CZM,DFW,32
CZM,MIA,29
CZM,YYZ,22
CZM,MSP,21
CZM,ATL,20
CZM,ORD,9
CZM,IAH,9
CZM,CLT,8
CZM,DEN,8
CZM,YUL,8
CZM,DTW,3
CZM,HOU,0
CZN,ORT,16
CZN,TKJ,0
CZS,RBR,29
CZU,EOH,29
CZU,BOG,29
CZX,CAN,112
CZX,SZX,82
CZX,CTU,80
CZX,HRB,70
CZX,CSX,58
CZX,SHE,57
CZX,XIY,53
CZX,CKG,50
CZX,HAK,48
CZX,DLC,39
CZX,PEK,38
CZX,KOW,29
CZX,KWE,27
CZX,XMN,27
CZX,MFM,23
CZX,TAO,18
CZX,Don Muang,17
CZX,ZUH,16
CZX,KMG,15
CZX,FOC,14
CZX,TYN,13
CZX,TPE,13
DAB,CLT,147
DAB,ATL,141
DAB,LGA,5
DAB,MCO,4
DAB,PIE,4
DAB,DTW,1
DAB,YYZ,0
DAC,CGP,657
DAC,JSR,335
DAC,CXB,307
DAC,SPD,306
DAC,CCU,253
DAC,KUL,246
DAC,ZYL,175
DAC,SIN,116
DAC,DOH,112
DAC,BKK,104
DAC,DXB,91
DAC,RJH,87
DAC,Sharjah,87
DAC,DEL,71
DAC,JED,65
DAC,KWI,63
DAC,CAN,58
DAC,BZL,58
DAC,KTM,54
DAC,RUH,53
DAC,MCT,37
DAC,KMG,29
DAD,SGN,1081
DAD,HAN,780
DAD,ICN,637
DAD,PUS,203
DAD,BKK,145
DAD,TPE,144
DAD,HKG,114
DAD,TAE,104
DAD,Haiphong,101
DAD,SIN,95
DAD,KUL,87
DAD,Don Muang,87
DAD,CXR,83
DAD,MFM,82
DAD,VCA,71
DAD,DLI,39
DAD,BMV,32
DAD,NRT,29
DAD,REP,29
DAD,KIX,29
DAD,CNX,29
DAD,PNH,29
DAL,HOU,557
DAL,ATL,303
DAL,SAT,296
DAL,AUS,286
DAL,MSY,235
DAL,LAX,233
DAL,DEN,231
DAL,MDW,217
DAL,PHX,207
DAL,MCI,192
DAL,STL,187
DAL,LAS,181
DAL,MCO,167
DAL,BNA,167
DAL,BWI,138
DAL,LBB,136
DAL,DCA,136
DAL,MAF,131
DAL,ABQ,131
DAL,LGA,131
DAL,FLL,120
DAL,SEA,111
DAM,KWI,42
DAM,BGW,38
DAM,Sharjah,37
DAM,NJF,29
DAM,DXB,17
DAM,EBL,13
DAM,IKA,12
DAM,BAH,12
DAM,DOH,9
DAM,BSR,8
DAM,SVO,4
DAM,AUH,4
DAR,ZNZ,996
DAR,JRO,232
DAR,NBO,205
DAR,ARK,145
DAR,MWZ,125
DAR,DOD,116
DAR,MFA,87
DAR,IRI,66
DAR,JNB,54
DAR,ADD,54
DAR,MBI,46
DAR,BLZ,46
DAR,MYW,37
DAR,KGL,34
DAR,EBB,29
DAR,DOH,29
DAR,AMS,29
DAR,DXB,29
DAR,TKQ,29
DAR,IST,25
DAR,HAH,24
DAR,ZRH,23
DAT,TYN,37
DAT,PVG,29
DAT,CGO,28
DAT,CKG,27
DAT,HRB,27
DAT,XMN,27
DAT,DLC,27
DAT,SHE,26
DAT,XIY,26
DAT,LHW,26
DAT,TAO,26
DAT,PEK,20
DAT,BPE,16
DAT,HFE,14
DAT,TSN,14
DAT,URC,12
DAT,CAN,12
DAT,WUH,11
DAT,INC,7
DAT,PKX,7
DAT,SHA,5
DAT,HAK,1
DAU,POM,29
DAU,UNG,5
DAV,PAC,90
DAV,PTY,57
DAV,SJO,12
DAX,CAN,38
DAX,PEK,37
DAX,SZX,29
DAX,KMG,29
DAX,KWE,29
DAX,LXA,17
DAX,NKG,17
DAX,CGO,16
DAX,NNG,16
DAX,XIY,16
DAX,ZUH,15
DAX,HAK,13
DAX,PVG,12
DAX,CTU,12
DAX,JJN,12
DAY,ORD,275
DAY,CLT,143
DAY,PHL,109
DAY,ATL,107
DAY,DFW,104
DAY,DTW,99
DAY,DCA,82
DAY,LGA,77
DAY,IAD,56
DAY,MSP,49
DAY,IAH,29
DAY,DEN,29
DAY,PGD,8
DAY,PIE,5
DAY,SFB,3
DAY,VPS,0
DBA,KHI,0
DBB,BLQ,0
DBB,VRN,0
DBB,Malpensa,0
DBC,TSN,16
DBC,DLC,13
DBC,PKX,12
DBO,SYD,233
DBO,OAG,32
DBO,BHQ,24
DBO,BNE,20
DBO,NTL,12
DBO,BRK,12
DBO,WGE,12
DBO,CAZ,8
DBO,MEB,4
DBQ,ORD,82
DBV,ZAG,86
DBV,FRA,12
DBV,IST,12
DBV,SPU,8
DBV,LGW,8
DBV,Fiumicino,5
DBV,BCN,4
DBV,Malpensa,0
DBV,BGO,0
DBV,Arlanda,0
DBV,GLA,0
DBV,JMK,0
DBV,TXL,0
DBV,TLS,0
DBV,HEL,0
DBV,NAP,0
DBV,BUD,0
DBV,VCE,0
DBV,CPH,0
DBV,EMA,0
DBV,BRS,0
DBV,WAW,0
DCA,BOS,814
DCA,ORD,627
DCA,ATL,535
DCA,LGA,495
DCA,MCO,313
DCA,RDU,277
DCA,DFW,275
DCA,MIA,261
DCA,DTW,251
DCA,CLT,250
DCA,BNA,248
DCA,FLL,237
DCA,PVD,237
DCA,EWR,218
DCA,MSP,216
DCA,IAH,214
DCA,STL,208
DCA,CLE,205
DCA,JFK,186
DCA,CMH,179
DCA,MSY,173
DCA,MDW,170
DCF,PTP,15
DCG,DJH,29
DCG,RHR,5
DCG,AYM,4
DCM,Orly,64
DCY,CTU,33
DCY,XIY,0
DCY,CKG,0
DCY,LZO,0
DDC,DEN,114
DDD,MLE,186
DDD,TMF,29
DDG,PEK,24
DDG,TAO,19
DDG,PVG,17
DDG,YNT,13
DDG,YTY,9
DEA,KHI,0
DEB,LTN,29
DEB,MUC,20
DEB,EIN,13
DEB,Beauvais,9
DEB,DTM,9
DEB,VKO,8
DEB,BCN,8
DEB,DSA,8
DEB,Malpensa,8
DEB,TLV,8
DEB,BSL,8
DEB,LCA,4
DEB,MLA,4
DEB,PMI,0
DEB,SOF,0
DEC,ORD,98
DEC,STL,54
DED,DEL,225
DED,BOM,91
DED,AMD,29
DED,HYD,29
DED,JAI,26
DED,BLR,25
DED,LKO,25
DED,PGH,17
DED,VNS,12
DEE,UUS,29
DEE,ITU,2
DEF,THR,41
DEL,BOM,1938
DEL,BLR,1170
DEL,CCU,935
DEL,HYD,742
DEL,MAA,725
DEL,PNQ,664
DEL,AMD,652
DEL,PAT,568
DEL,LKO,539
DEL,GOI,493
DEL,GAU,406
DEL,IXR,361
DEL,IDR,361
DEL,SXR,344
DEL,DXB,314
DEL,ATQ,308
DEL,VNS,307
DEL,IXC,300
DEL,COK,290
DEL,BBI,286
DEL,IXB,285
DEL,BKK,236
DEM,ADD,8
DEM,JIM,0
DEN,PHX,654
DEN,LAX,628
DEN,LAS,577
DEN,SLC,554
DEN,SEA,458
DEN,DFW,453
DEN,MSP,440
DEN,ATL,412
DEN,ORD,405
DEN,SFO,378
DEN,SAN,358
DEN,LGA,336
DEN,IAH,334
DEN,STL,331
DEN,MCO,325
DEN,AUS,318
DEN,MCI,309
DEN,COS,257
DEN,SNA,243
DEN,SMF,240
DEN,BNA,239
DEN,OMA,237
DEX,DJJ,75
DEX,WMX,29
DFW,ORD,552
DFW,LAX,543
DFW,LGA,486
DFW,ATL,476
DFW,IAH,472
DFW,DEN,456
DFW,LAS,429
DFW,PHX,369
DFW,MCO,349
DFW,SFO,338
DFW,AUS,305
DFW,SAT,302
DFW,SLC,296
DFW,CLT,290
DFW,MIA,283
DFW,DTW,282
DFW,DCA,275
DFW,MSP,272
DFW,FLL,266
DFW,PHL,266
DFW,EWR,258
DFW,ELP,244
DGA,BZE,552
DGA,TZA,230
DGA,PLJ,174
DGE,SYD,40
DGO,MEX,120
DGO,DFW,42
DGO,TIJ,41
DGO,GDL,29
DGO,MTY,20
DGO,QRO,17
DGO,CJS,17
DGO,MDW,8
DGO,LAX,4
DGT,MNL,203
DGT,CEB,87
DGT,CGY,17
DHG,VVO,29
DHI,KTM,116
DHM,DEL,54
DHN,ATL,107
DIB,CCU,107
DIB,GAU,85
DIB,DEL,29
DIB,IXB,29
DIE,TNR,41
DIE,DZA,11
DIE,NOS,10
DIE,SVB,8
DIE,TMM,0
DIG,KMG,74
DIG,CKG,41
DIG,CTU,21
DIG,LXA,18
DIG,SZX,5
DIG,JHG,0
DIG,XIY,0
DIK,DEN,58
DIL,DPS,70
DIL,DRW,29
DIL,SIN,8
DIN,HAN,42
DIR,ADD,232
DIR,JIB,29
DIR,GDE,5
DIU,AMD,25
DIU,BOM,12
DIW,KDW,58
DIW,KCT,0
DIY,Sabiha,124
DIY,IST,85
DIY,ESB,82
DIY,ADB,58
DIY,AYT,50
DIY,YEI,8
DIY,DUS,1
DIY,HAJ,1
DIY,FRA,0
DIY,EBL,0
DIY,STR,0
DJB,CGK,318
DJB,PLM,49
DJB,BTH,45
DJB,PKU,29
DJB,TKG,29
DJB,BUU,29
DJB,PDG,29
DJB,KNO,29
DJB,HLP,21
DJB,BDO,16
DJE,TUN,89
DJE,Orly,83
DJE,LYS,20
DJE,CDG,17
DJE,NTE,16
DJE,MRS,12
DJE,MIR,9
DJE,BRU,9
DJE,LUX,8
DJE,JED,5
DJE,LIL,5
DJE,DUS,5
DJE,TOE,4
DJE,BOD,4
DJE,GVA,4
DJE,TLS,4
DJE,SXB,3
DJE,MED,2
DJE,NCE,2
DJE,ZRH,0
DJE,Malpensa,0
DJE,MPL,0
DJG,ALG,19
DJG,TMR,12
DJG,VVZ,5
DJG,OGX,2
DJH,DCG,29
DJJ,WMX,232
DJJ,UPG,199
DJJ,SOQ,128
DJJ,NBX,100
DJJ,TIM,87
DJJ,MKQ,82
DJJ,DEX,75
DJJ,CGK,62
DJJ,OKL,58
DJJ,BIK,50
DJJ,TMH,29
DJJ,MKW,29
DJJ,ZRI,29
DJJ,SUB,29
DJN,HKB,12
DJN,FAI,12
DKS,NSK,2
DLA,SSG,74
DLA,NSI,61
DLA,NDJ,50
DLA,BGF,44
DLA,LBV,38
DLA,BRU,29
DLA,CDG,29
DLA,LFW,28
DLA,IST,16
DLA,ADD,16
DLA,KGL,13
DLA,COO,13
DLA,JNB,12
DLA,LOS,12
DLA,BZV,12
DLA,CMN,5
DLA,PNR,4
DLA,TMS,4
DLA,FIH,2
DLA,NBO,0
DLA,CAI,0
DLA,BSG,0
DLC,PVG,554
DLC,PEK,425
DLC,TAO,261
DLC,NKG,184
DLC,TNA,182
DLC,CAN,164
DLC,ICN,156
DLC,HGH,152
DLC,XIY,146
DLC,KIX,133
DLC,TSN,130
DLC,CGO,120
DLC,MDG,119
DLC,HFE,115
DLC,YNT,114
DLC,SZX,113
DLC,TYN,91
DLC,NRT,90
DLC,LYI,87
DLC,XUZ,78
DLC,KHN,77
DLC,XMN,75
DLE,RAK,8
DLE,OPO,8
DLE,STN,5
DLE,FEZ,4
DLE,Corsica,0
DLG,ANC,83
DLG,KEK,41
DLG,KMO,40
DLG,KGK,40
DLG,KNW,40
DLG,CLP,12
DLG,AKN,0
DLH,MSP,130
DLH,ORD,114
DLI,HAN,222
DLI,SGN,218
DLI,DAD,39
DLI,VII,29
DLI,BKK,29
DLI,ICN,25
DLI,VCA,17
DLI,KUL,16
DLI,Haiphong,16
DLI,HUI,12
DLI,LHW,5
DLM,Sabiha,120
DLM,IST,75
DLM,ESB,8
DLM,LGW,6
DLM,BGW,4
DLM,DUS,0
DLM,NCL,0
DLM,FRA,0
DLM,STR,0
DLM,HAM,0
DLM,ZRH,0
DLM,TLV,0
DLM,LBA,0
DLM,TXL,0
DLM,AMM,0
DLM,BTS,0
DLM,LTN,0
DLM,BRU,0
DLM,MAN,0
DLM,DUB,0
DLM,MUC,0
DLM,EDI,0
DLR,VVO,8
DLU,CKG,102
DLU,CTU,84
DLU,KMG,50
DLU,CAN,47
DLU,KWE,45
DLU,SYM,45
DLU,PEK,43
DLU,SHA,29
DLU,KWL,29
DLU,NNG,26
DLU,XIY,21
DLU,LHW,16
DLU,MIG,14
DLU,JHG,14
DLU,CGO,14
DLU,SJW,14
DLU,HFE,13
DLU,KHN,13
DLU,CSX,13
DLU,NKG,9
DLU,WUH,6
DLU,PKX,0
DLY,VLI,4
DLY,IPA,4
DMB,TSE,29
DMB,DME,4
DMD,ISA,20
DMD,ONG,12
DMD,BUC,8
DME,AER,360
DME,LED,353
DME,SVX,266
DME,SIP,220
DME,OVB,214
DME,KRR,205
DME,MSQ,202
DME,KGD,155
DME,KZN,141
DME,MRV,136
DME,KUF,115
DME,MUC,110
DME,UFA,103
DME,EVN,100
DME,CEK,96
DME,PEZ,95
DME,AAQ,91
DME,EGO,87
DME,VOZ,87
DME,DOH,87
DME,PEE,87
DME,IJK,87
DMK,CNX,935
DMK,HKT,706
DMK,HDY,561
DMK,UTH,422
DMK,CEI,415
DMK,NST,373
DMK,UBP,372
DMK,URT,363
DMK,KUL,306
DMK,KKC,256
DMK,KBV,254
DMK,SIN,243
DMK,PHS,215
DMK,CGK,190
DMK,RGN,188
DMK,TST,174
DMK,Buri Ram,174
DMK,NRT,173
DMK,SGN,145
DMK,MAQ,116
DMK,LOE,116
DMK,SNO,116
DMM,JED,616
DMM,RUH,608
DMM,DXB,248
DMM,BAH,173
DMM,AHB,158
DMM,MED,143
DMM,CAI,132
DMM,MCT,123
DMM,AUH,116
DMM,GIZ,111
DMM,KWI,99
DMM,TIF,77
DMM,Sharjah,75
DMM,Yenbo,57
DMM,ELQ,38
DMM,LHE,36
DMM,AMM,34
DMM,DEL,29
DMM,KTM,29
DMM,IST,29
DMM,DAC,29
DMM,BEY,29
DMU,CCU,53
DND,STN,44
DND,LCY,0
DND,BHD,0
DNH,LHW,99
DNH,XIY,27
DNH,HTT,17
DNH,XNN,8
DNH,PEK,0
DNR,STN,12
DNR,EMA,0
DNZ,Sabiha,93
DNZ,IST,67
DNZ,IKA,4
DOB,LUV,29
DOB,AMQ,0
DOD,DAR,112
DOD,SEU,4
DOD,MWZ,4
DOH,KWI,513
DOH,MCT,431
DOH,LHR,203
DOH,BKK,201
DOH,CMB,169
DOH,BEY,144
DOH,KTM,138
DOH,AMM,138
DOH,DEL,133
DOH,Sabiha,131
DOH,DAC,116
DOH,BOM,108
DOH,COK,104
DOH,MNL,94
DOH,HKT,87
DOH,CDG,87
DOH,BGW,87
DOH,HYD,87
DOH,CCJ,87
DOH,CGK,87
DOH,ATH,87
DOH,DME,87
DOL,BES,0
DOL,Kerkyra,0
DOL,KGS,0
DOL,AGP,0
DOL,PMI,0
DOL,CFE,0
DOL,ATH,0
DOL,Sardinia,0
DOL,Crete,0
DOL,LYS,0
DOL,Sardinia,0
DOL,RHO,0
DOM,SJU,74
DOM,BGI,62
DOM,ANU,58
DOM,EIS,44
DOM,SXM,37
DOM,SLU,29
DOM,PTP,17
DOM,STT,16
DOM,AXA,12
DOM,NEV,12
DOM,FDF,10
DOP,KEP,0
DOU,CGH,49
DOU,VCP,34
DOU,GRU,0
DOY,SHA,29
DOY,PKX,26
DOY,DLC,26
DOY,PEK,19
DOY,XIY,16
DOY,CAN,15
DOY,FOC,10
DOY,PVG,7
DOY,SZX,6
DOY,WUH,6
DOY,TSN,6
DOY,CGO,1
DPL,MNL,58
DPL,CEB,45
DPO,MEL,107
DPS,CGK,1354
DPS,SIN,545
DPS,KUL,521
DPS,SUB,502
DPS,LOP,318
DPS,PER,261
DPS,LBJ,252
DPS,JOG,177
DPS,SYD,145
DPS,UPG,144
DPS,MEL,134
DPS,SRG,121
DPS,HKG,93
DPS,Don Muang,91
DPS,BMU,87
DPS,MNL,87
DPS,HLP,87
DPS,DOH,87
DPS,Solo,87
DPS,CAN,81
DPS,BNE,81
DPS,DIL,70
DPT,YKS,32
DQA,TAO,45
DQA,PEK,38
DQA,DLC,31
DQA,YNT,22
DQA,PVG,20
DQA,PKX,18
DQA,SHE,17
DQA,XIY,13
DQA,CSX,11
DQA,TSN,0
DQM,MCT,25
DRG,OTZ,58
DRG,BKC,50
DRK,SJO,174
DRK,PJM,0
DRO,DEN,178
DRO,DFW,81
DRO,PHX,56
DRO,IAH,5
DRO,ORD,0
DRO,LAX,0
DRS,FRA,136
DRS,MUC,128
DRS,DUS,96
DRS,CGN,56
DRS,ZRH,49
DRS,STR,44
DRS,SVO,29
DRS,AMS,27
DRS,BSL,16
DRS,STN,13
DRS,PMI,11
DRT,DFW,56
DRV,MLE,464
DRV,IFU,116
DRV,HAQ,29
DRW,BNE,75
DRW,MEL,71
DRW,SYD,61
DRW,PER,58
DRW,SIN,53
DRW,ASP,46
DRW,GOV,37
DRW,ADL,37
DRW,GTE,37
DRW,KNX,29
DRW,DIL,29
DRW,MNG,24
DRW,CNS,21
DRW,ELC,21
DRW,DPS,20
DRW,MCV,20
DRW,BME,12
DRW,TSV,12
DRW,GTS,12
DRW,KTR,12
DRW,AYQ,9
DRW,SZX,9
DSA,KTW,17
DSA,GDN,16
DSA,POZ,13
DSA,OTP,12
DSA,CLJ,9
DSA,BUD,9
DSA,KRK,9
DSA,RIX,9
DSA,WAW,8
DSA,DEB,8
DSA,VNO,8
DSA,WRO,8
DSA,TSR,0
DSA,SSH,0
DSA,CUN,0
DSA,DBV,0
DSA,HRG,0
DSE,ADD,58
DSE,BJR,17
DSI,MEM,8
DSI,TPA,8
DSM,ORD,351
DSM,DEN,161
DSM,CLT,112
DSM,DFW,108
DSM,MSP,106
DSM,DTW,98
DSM,PHX,86
DSM,ATL,80
DSM,IAH,76
DSM,DCA,54
DSM,STL,53
DSM,LAS,44
DSM,PHL,29
DSM,LGA,23
DSM,SLC,21
DSM,MCO,12
DSM,PIE,12
DSM,PGD,11
DSM,SFB,10
DSM,AZA,9
DSM,SRQ,8
DSM,BNA,5
DSN,XIY,73
DSN,PKX,70
DSN,CGO,46
DSN,SHE,29
DSN,CTU,29
DSN,PVG,29
DSN,SJW,25
DSN,PEK,25
DSN,TNA,17
DSN,XNN,17
DSN,HGH,16
DSN,LYG,15
DSN,CKG,14
DSN,LYA,14
DSN,KMG,10
DSN,HRB,10
DSN,CSX,7
DSN,BKK,4
DSN,JNG,4
DSN,SVX,4
DSN,WUA,3
DSN,NKG,3
DSS,ZIG,104
DSS,BKO,95
DSS,CMN,70
DSS,BJL,70
DSS,CDG,58
DSS,ABJ,58
DSS,CKY,58
DSS,NKC,53
DSS,LIS,36
DSS,RAI,32
DSS,MAD,29
DSS,LFW,29
DSS,OXB,28
DSS,BRU,28
DSS,LOS,25
DSS,OUA,25
DSS,ALG,21
DSS,IST,21
DSS,Malpensa,17
DSS,SID,17
DSS,DXB,16
DSS,CSK,16
DTB,CGK,119
DTB,BTH,29
DTB,HLP,29
DTB,KNO,29
DTB,KUL,12
DTM,KTW,103
DTM,MUC,84
DTM,LTN,33
DTM,OTP,29
DTM,STN,29
DTM,PMI,26
DTM,SOF,25
DTM,VIE,25
DTM,GDN,21
DTM,BUD,16
DTM,BEG,16
DTM,KRK,16
DTM,CLJ,16
DTM,SKP,13
DTM,TIA,13
DTM,SBZ,12
DTM,TSR,12
DTM,TZL,12
DTM,IEV,12
DTM,SZY,12
DTM,DEB,9
DTM,OHD,9
DTU,SJW,29
DTU,HRB,29
DTW,ORD,533
DTW,LGA,363
DTW,ATL,353
DTW,MCO,331
DTW,EWR,305
DTW,CLT,295
DTW,LAS,285
DTW,DFW,282
DTW,IAH,281
DTW,RSW,250
DTW,FLL,249
DTW,DCA,248
DTW,PHL,237
DTW,TPA,233
DTW,YYZ,233
DTW,BOS,232
DTW,MSP,226
DTW,PHX,212
DTW,BWI,208
DTW,DEN,203
DTW,STL,202
DTW,BNA,201
DUB,LHR,506
DUB,LGW,387
DUB,AMS,341
DUB,MAN,306
DUB,BHX,298
DUB,LCY,286
DUB,EDI,228
DUB,CDG,226
DUB,STN,207
DUB,FRA,204
DUB,GLA,202
DUB,BRS,164
DUB,MUC,136
DUB,BCN,133
DUB,BRU,130
DUB,MAD,117
DUB,LBA,111
DUB,LIS,108
DUB,SOU,94
DUB,LPL,93
DUB,AGP,88
DUB,JFK,84
DUD,CHC,201
DUD,AKL,129
DUD,WLG,89
DUD,BNE,12
DUE,LAD,12
DUJ,PIT,98
DUJ,BWI,57
DUM,PKU,29
DUM,BTH,29
DUM,KNO,29
DUR,JNB,1024
DUR,CPT,350
DUR,HLA,248
DUR,PLZ,78
DUR,BFN,31
DUR,DXB,29
DUR,GBE,29
DUR,ELS,29
DUR,MQP,23
DUR,GRJ,18
DUR,MRU,13
DUR,LHR,12
DUR,LUN,8
DUS,MUC,549
DUS,TXL,388
DUS,VIE,266
DUS,LHR,256
DUS,ZRH,253
DUS,CDG,216
DUS,HAM,207
DUS,CPH,196
DUS,MAN,176
DUS,BHX,161
DUS,MAD,144
DUS,AMS,142
DUS,FRA,140
DUS,PMI,128
DUS,IST,126
DUS,Malpensa,122
DUS,SVO,116
DUS,PRG,116
DUS,Sabiha,107
DUS,DRS,96
DUS,LEJ,93
DUS,NUE,89
DUT,ANC,58
DVL,JMS,29
DVL,DEN,20
DVO,MNL,592
DVO,CEB,317
DVO,CRK,92
DVO,ZAM,70
DVO,TAG,62
DVO,ILO,58
DVO,IAO,45
DVO,CGY,29
DVO,HKG,15
DVO,SIN,15
DVO,BCD,13
DVO,MDC,8
DVO,JJN,7
DVO,DOH,4
DWC,SVO,29
DWC,BUD,29
DWC,OTP,21
DWC,SOF,9
DWC,KTW,8
DWC,CLJ,5
DWC,VKO,0
DWD,RUH,9
DWD,JED,8
DWO,KDW,58
DWO,CMB,58
DWO,NUF,58
DXB,RUH,612
DXB,KWI,561
DXB,MCT,480
DXB,BOM,468
DXB,BAH,438
DXB,JED,413
DXB,DEL,314
DXB,LHR,260
DXB,DMM,248
DXB,KHI,241
DXB,CAI,207
DXB,AMM,199
DXB,CMB,190
DXB,COK,187
DXB,HYD,180
DXB,BKK,176
DXB,KBL,162
DXB,BEY,159
DXB,MAA,158
DXB,CCJ,153
DXB,SIN,145
DXB,CDG,134
DXR,ACK,8
DYG,CSX,90
DYG,CAN,76
DYG,SZX,47
DYG,PVG,37
DYG,HNY,29
DYG,XNN,29
DYG,PUS,26
DYG,KMG,25
DYG,NKG,24
DYG,PEK,21
DYG,XIY,20
DYG,SWA,17
DYG,BFJ,16
DYG,ICN,15
DYG,WUX,14
DYG,CTU,13
DYG,KWL,12
DYG,CGO,12
DYG,TAE,8
DYG,MWX,8
DYG,CJJ,8
DYG,TNA,7
DYR,VKO,8
DYR,KHV,4
DYR,GDX,4
DYR,PKC,3
DYR,VVO,0
DYU,VKO,53
DYU,ZIA,50
DYU,ALA,33
DYU,DME,29
DYU,SVX,25
DYU,LED,25
DYU,IST,25
DYU,DXB,22
DYU,OVB,17
DYU,URC,16
DYU,KRR,13
DYU,TSE,12
DYU,TAS,12
DYU,KUF,9
DYU,KJA,9
DYU,KZN,8
DYU,KBL,8
DYU,LBD,8
DYU,FRA,5
DYU,CEK,5
DYU,DEL,4
DYU,IKT,4
DZA,AJN,41
DZA,RUN,32
DZA,HAH,26
DZA,MJN,22
DZA,NBO,20
DZA,NWA,12
DZA,NOS,11
DZA,DIE,8
DZA,POL,8
DZA,TNR,8
DZA,DAR,5
DZA,CDG,0
DZN,TSE,21
DZN,ALA,12
DZN,KGF,8
EAA,FAI,20
EAE,VLS,8
EAE,TGH,4
EAE,VLI,0
EAM,RUH,78
EAM,JED,48
EAR,DEN,53
EAR,ORD,29
EAS,MAD,147
EAS,BCN,26
EAS,LCY,0
EAT,SEA,82
EAU,ORD,58
EBB,NBO,332
EBB,KGL,116
EBB,ADD,116
EBB,JUB,108
EBB,PAF,82
EBB,KSE,58
EBB,DXB,44
EBB,JRO,33
EBB,KIS,29
EBB,IST,29
EBB,DAR,29
EBB,KHX,29
EBB,AMS,29
EBB,MBQ,28
EBB,BRU,26
EBB,JNB,25
EBB,GOM,21
EBB,RUA,21
EBB,MGQ,17
EBB,CAI,17
EBB,BJM,16
EBB,BGF,13
